Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict;OOV
2152;Not for me...he's a liar's president and we do not accept him to be our president...!!;1;1;1;0;0;0;0;0;1;1;0;0;not for me he a liar presiden and we do not accept him to be our presiden ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;a
2154;USER USER Ohh rujukannya orang merah juga.. yang dulu temamenan bareng sama PKI.. gak kapok\xc2\xb2 begonya lu Bong..';1;1;1;0;0;0;0;0;1;1;0;0;user user  rujukannya orang merah juga  dulu teman teman bareng sama partai komunis indonesia tidak kapok begonya kamu kecebong ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;rujukannya, kapok, begonya
2159;Dear USER driver lo ada yang tukeran orang buat anter gw, gw sih gak masalah asal pinter gak dongo muter2 cari rumah gw. Ini udah pake driver pengganti dongo buang waktu gw bgt buat nunggu. Taik';1;1;0;1;0;0;0;0;1;0;1;0;dear user driver kamu ada  tukaran orang buat anter aku aku  tidak masalah asal pintar tidak dungu puter puter cari rumah aku ini sudah pakai driver pengganti dungu buang waktu aku banget buat menunggu tai ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;tukaran, anter, puter, puter
2171;Beri anak bangsa pendidikan yg baik jangan jadikan robot pe-nyembah2 Allah SWT yg merintahkan perangi & bunuh kafir;1;0;0;1;1;0;0;0;0;0;1;0;beri anak bangsa pendidikan  baik jangan jadikan robot pe menyembah nyembah allah subhanahu wa taala  merintahkan perangi bunuh kafir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;robot, merintahkan
2173;yah dah bobo si mark :(((( LAH TRUS KNP CHER ANJIR LO NAJIS';1;1;1;0;0;0;0;0;1;1;0;0; sudah tidur  mark  terus kenapa cher anjir kamu najis ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;cher
2174;"JKW/JK ""all the hell already break lose"" after HAM issue debate with Prabowo-Hatta??";0;1;0;0;0;0;0;0;0;0;0;0;jokowi kalau all the hell already break lose after hak asasi manusia isu debate dengan prabowo hatta ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;debate
2189;RT USER: Banyak tulisan yang lebih parah dari dandhy laksono masih keliaran dan masuk tivi pulak malah membakar sekolah segala...mikir;1;0;1;0;0;0;0;0;1;1;0;0;rt user banyak tulisan  lebih parah dari dandhy laksono masih keliaran dan masuk televisi pula malah membakar sekolah segala berpikir;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;dandhy, laksono, keliaran, membakar
2200;Dibilang komunis sekaligus dibilang antek Amerika. Penganut bumi datar kayak ga pernah nonton TV (apalagi baca) bahwa korut musuhan sama US;1;0;0;1;0;1;0;0;0;0;1;0;dibilang komunis sekaligus dibilang antek amerika penganut bumi datar kayak tidak pernah menonton televisi apalagi baca bahwa korea utara bermusuhan sama us;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;bermusuhan
2208;"How about more than 600 KPPS chief ""dead"" sir? Can u just say anything ? Beside tweeting this bullshit? Oh yea, feel free to press the translate button if you didn't understand this tweet. Cheers.";1;1;1;0;0;0;0;0;1;1;0;0;how about more tahan kelompok penyelenggara pemungutan suara chief dead sir can kamu just say anything beside tweeting this bullshit   feel free to press the translate button if you did not t understand this twit cheers ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;chief, beside, translate, button, t, cheers
2209;Bro USER, ente sebut 'Kitab Suci' fiksi berarti semua agama bkn dari wahyu. Pernyataan spt ini mutlak scr harfiah dan filosofis melanggar keyakinan umat beragama, konstitusi dan norma agama, ente ini penista semua agama yg paling kotor! #AtheisDete;1;1;1;0;1;0;0;0;0;1;0;0;bro user kamu sebut kitab suci fiksi berarti semua agama bukan dari wahyu pernyataan seperti ini mutlak secara harfiah dan filosofis melanggar keyakinan umat beragama konstitusi dan norma agama kamu ini penista semua agama  paling kotor ateis mati;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;mutlak, harfiah, filosofis
2214;fuck the police comin straight from the underground ayo mata matai aku bangsat,,,,;1;1;0;1;0;0;0;0;1;0;1;0;fuck the police coming straight from the underground ayo mata matai aku bangsat ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;underground, matai
2216;"Kalau dulu knl bertahun2 pon still X berani nk ckp ""I love you"" Walaupon dua2 dah saling suka. Kalau sekarang hmm baru knl 2 hari tu pon kat wechat dah blh ajak tido dan seangkatan dengannya. Woww ini lah budaya paling kotor zaman sekarang ni. Jijik bodo";0;1;0;0;0;0;0;0;0;0;0;0;kalau dulu kenal bertahun tahun pon still x berani nak cukup i love you walaupun dua dua sudah saling suka kalau sekarang  baru kenal hari itu pon kat wechat sudah boleh ajak tidak dan seangkatan dengannya  ini  budaya paling kotor zaman sekarang nih jijik bodoh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;x, i, wechat, seangkatan, dengannya
2217;USER Sesama bani bahlul mrmang ngumpulnya sama\xf0\x9f\x98\x82 #pekok';1;1;1;0;0;0;0;0;1;1;0;0;user sesama bani bahlul memang berkumpulnya sama bodoh ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;berkumpulnya
2221;"And he said ""Indons are not welcome here"" OMG i should recorded it but im so angry so i walked outside so fast Ã°ÂÂÂ¡Ã°ÂÂÂ¡#shameonyoumalaysia";1;0;1;0;0;0;0;0;1;1;0;0;and he said indonesia are not welcome here  my god i should recorded it but i am so angry so i walked outside so fast shame on you malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;i, recorded, i, i, walked
2231;Ajak desak pemerintah keluarkan aturan Islam Dilarang di Indonesia USER dapat salam pak dari USER;1;0;0;1;1;0;0;0;0;0;0;1;ajak desak pemerintah keluarkan aturan islam dilarang di indonesia user dapat salam pak dari user;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;desak, keluarkan
2235;"Wow i've just read something... 

Gedeg fix. Kampungan bgt 

Like freaking control your hormones.";0;1;0;0;0;0;0;0;0;0;0;0; i ve just read something gedek fix kampungan banget like freaking control your hormones ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;i, gedek, hormones
2237;Indosiar (Emtek Group) selalu gembel kalo nyiarin bola.';1;1;0;1;0;0;0;0;1;0;1;0;indosiar elang mahkota teknologi grup selalu gembel kalau menyiarkan bola ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;indosiar, elang, mahkota, menyiarkan
2241;Also #Malasia should b shameful coz they r using for their own political interest. #shameonyoumalaysia;0;0;0;0;0;0;0;0;0;0;0;0;also malaysia should b shameful because they r using for their own politik interest shame on you malaysia;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;b, shameful, r
2245;Artis kalo adalnya dr Kampung mau di gmnin jg ttp Aja Udik/Kampungan!! Sgala HP anak gue lah di Cemplungin!! Gue beli pake Kringat Halal!! bkn Hasil Ngangkangin laki Org!!';1;1;0;1;0;1;0;1;0;0;1;0;artis kalau asalnya dari kampung mau di gmnin juga tetap saja udik kampungan segala handphone anak aku  di menyemplungkan aku beli pakai keringat halal bukan hasil mengangkangi pria orang ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;asalnya, gmnin, menyemplungkan, keringat, mengangkangi
2246;BRENGSEK GW BR LIAT ANJEEEENG FIX BGT GUE PINGSAN DULU BYE URL;1;1;1;0;0;0;0;0;1;1;0;0;berengsek aku baru lihat anjing fix banget aku pingsan dulu bye url;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pingsan
2247;USER Rezim nggilani, aneh, konyol. Dr kemarin acara rembuk aktivis 98 sampe yg ini, semua tontonan lawak. Yang semakin bikin ketawa, kedua acara dihadiri presiden.';1;0;0;1;0;0;0;0;1;0;1;0;user rezim menggilakan aneh konyol dari kemarin acara rembuk aktivis sampai  ini semua tontonan lawak  semakin buat tertawa kedua acara dihadiri presiden ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;menggilakan, konyol, rembuk, tontonan, lawak, dihadiri
2249;USER Yang bener lo lee? Teorinya USER kalo netflix season 2 kacrut makin terbukti nih\xf0\x9f\x98\x82';0;1;0;0;0;0;0;0;0;0;0;0;user  benar kamu lee teorinya user kalau netflix season kacrut semakin terbukti nih ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;lee, teorinya, netflix
2250;You just set a new definition of international sports event and a very interesting way of country PR #CheatingMalaysia #shameonyoumalaysia;0;0;0;0;0;0;0;0;0;0;0;0;you just set a new definition of international sports event and a sangat interesting way of country pekerjaan rumah cheating malaysia shame on you malaysia;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;a, a, interesting
2251;Blokir Jokowi Mantap, ternyata di dunia maya sdh menggambarkan, tinggal realisasi di dunia nyata LENGSERKAN JOKOWI;1;0;1;0;0;0;0;0;1;0;0;1;blokir jokowi mantap ternyata di dunia maya sudah menggambarkan tinggal realisasi di dunia nyata lengserkan jokowi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;menggambarkan, realisasi
2252;"Just crossed on my mind ""President Jokowi meets 61 figures from Papua and West Papua"" That was bullshit huh!

Make sure this time for real President Jokowi. No more Telenovela.";0;1;0;0;0;0;0;0;0;0;0;0;just crossed on my mind presiden jokowi meets figures from papua and west papua that was bullshit  make sure this time for real presiden jokowi no more telenovela ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;crossed, meets, figures, telenovela
2254;USER USER sejak lo dm pake capslock terus bilang gua cocot wkwk';0;1;0;0;0;0;0;0;0;0;0;0;user user sejak kamu direct message pakai capslock terus bilang aku cocot  ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;capslock
2257;hih si merula tae bgt point gue dikurangi 20';1;1;1;0;0;0;0;0;1;1;0;0;  merula tai banget point aku dikurangi ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;merula, dikurangi
2262;weekend gw wasted bgt bangsat. 2 days of doing nothing fun. fuck mati lampu. fuck gaada sinyal.,,,,;0;1;0;0;0;0;0;0;0;0;0;0;akhir pekan aku wasted banget bangsat day of doing nothing fun fuck mati lampu fuck tidak ada sinyal ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;wasted, lampu
2269;playlist hari ini : dygta - kesepian,wali - jodi,alda - aku tak biasa,titi kamal - jablay :(';0;0;0;0;0;0;0;0;0;0;0;0;playlist hari ini dygta kesepian wali jodi alda aku tidak biasa titi kamal jablay ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;playlist, dygta, kesepian, jodi, alda, titi, kamal
2276;"Yaelah yang kaya begini mah gak tahan lama. Netijen alam sana tuh dulu giliran gue laporin ke jyp bilangnya ""maaf kak aku masih labil"" ""aku masih kecil kak jangan laporin aku"". Isinya anak smp penganut oppa is mine yang udah berani ngatain perek segala macem.'";0;1;0;0;0;0;0;0;0;0;0;0;  kaya begini  tidak tahan lama warganet alam sana itu dulu giliran aku laporkan ke jyp bilangnya maaf kakak aku masih labil aku masih kecil kakak jangan laporkan aku isinya anak sampai penganut oppa is milikku  sudah berani memaki perek segala macam ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;jyp, labil
2281;"USER Duit &amp; kekuasaan yg bikin org jadi kampret.Haduhhh pdhl dunia cuma tempat singgah bro \xe2\x98\x9d\xef\xb8\x8f'";0;1;0;0;0;0;0;0;0;0;0;0;user duit kekuasaan  buat orang jadi kampret  padahal dunia hanya tempat singgah bro ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;singgah
2282;"Korban dari rezim komunis bknlah angka kecil. Jumlahnya tak tanggung-tanggung; 100 juta darah manusia tercecer dari paham yg menghalalkan sgl cara.";1;0;1;0;0;1;0;0;0;1;0;0;korban dari rezim komunis bukanlah angka kecil jumlahnya tidak tanggung tanggung juta darah manusia tercecer dari paham  menghalalkan segala cara ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;angka, jumlahnya, tercecer, menghalalkan
2286;USER USER USER LEBIH KESEL GUE SAMA KOMANDAN CAI DAN ANTEK - ANTEKNYA SOK BANGET Luh pada';1;1;0;1;0;0;0;0;1;0;1;0;user user user lebih kesal aku sama komandan cai dan antek anteknya sok banget kamu pada ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;komandan, cai
2290;USER USER USER USER USER USER Loe Bong ga denger jeritan Petani??ga denger jeritan Petani Garam?? Apa jgn loe BOLOT akut??...pemerataan apa yg loe maksud Bong?? Gw mohon dgn sangat,,segeralah Bersihin Kerak Otak Lumpur Loe yg sdh mengera;1;1;1;0;0;0;1;0;0;1;0;0;user user user user user user kamu kecebong tidak dengar jeritan petani tidak dengar jeritan petani garam apa jangan kamu bolot akut pemerataan apa  kamu maksud kecebong aku mohon dengan sangat segeralah bersihkan kerak otak lumpur kamu  sudah mengira;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;jeritan, jeritan, pemerataan, segeralah, kerak, mengira
2295;USER Mungkin juga bisa. Cuma waktu jamannya suju gue ga begitu ngeh. Tapi kan tau sendiri akhir2 ini org indonesia gimana, asal korea dikit dibilang kafir (ykwim), plastik, apalagi abis insiden poll kemaren. But kalo emg berjalan baik, alhamd;0;0;0;0;0;0;0;0;0;0;0;0;user mungkin juga bisa hanya waktu zamannya super junior aku tidak begitu tahu tapi  tau sendiri akhir akhir ini orang indonesia bagaimana asal korea sedikit dibilang kafir you know what i mean plastik apalagi habis insiden pol kemarin but kalau memang berjalan baik alhamdulillah;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;zamannya, i, insiden
2296;USER Begokkkkkk. Dasar otak onta, pikiran mesummm.. rakyat yg sdh kecekik ekonomi makin dicekik dg pajak semakin tinggi. Tp pemda DKI dan DPRD foya2 dgn duit pajak';1;1;0;1;0;0;0;0;1;0;1;0;user bego dasar otak unta pikiran mesum rakyat  sudah tercekik ekonomi semakin dicekik dengan pajak semakin tinggi tetapi pemerintah daerah daerah khusus ibukota dan dewan perwakilan rakyat daerah foya foya dengan duit pajak ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;tercekik, dicekik, foya, foya
2298;USER USER USER Gunanya cebong cuma bisa mangap\xc2\xb2 di kolam butek....\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82';1;1;1;0;0;0;0;0;1;1;0;0;user user user gunanya kecebong hanya bisa mangap di kolam butek ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;gunanya, mangap
2300;"Ciri Khas Cebong yg melekat..Kalah Data Fakta,langsung Otak porno nga keluar...???; #2019gantipresiden; #2019presidenbaru; #AsalbukanJokowi";1;1;1;0;0;0;0;1;0;1;0;0;ciri khas kecebong  melekat kalah data fakta langsung otak porno tidak keluar ganti presiden presiden baru asal bukan jokowi;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;melekat
2304;RT USER Belajar la dari negara tetangga vietnam terbukti korupsi hukuman mati pasti mikir tu tikus2 rakus nya, Indonesia sby aja ga berani ditumpas;1;0;0;1;0;0;0;0;1;0;1;0;rt user belajar  dari negara tetangga vietnam terbukti korupsi hukuman mati pasti berpikir itu tikus tikus rakus  indonesia susilo bambang yudhoyono saja tidak berani ditumpas;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;rakus, ditumpas
2306;USER ngapain di ingatkan orang tersebut.. wong yg di ingatkan budek, tuli, pekak dan tolol';1;1;1;0;0;0;1;0;0;1;0;0;user apa di ingatkan orang tersebut orang  di ingatkan budek tuli pekak dan tolol ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pekak
2311;USER USER Lah xl culun buh u,u';1;1;0;1;0;0;0;0;1;0;1;0;user user  xl culun buh kamu kamu ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;buh
2324;Something amazing happened to me. Last night - I kid you not - I dreamt of TG Dato Seri Abdul HADI AWANG! PAS supporters might be thinking: what did this kafir Cina pakai shorts tak tutup aurat do to deserve such blessing? Ans: saya tinggal kat Shah Alam, tepi masjid lagi broÃ¢ÂÂÃ°ÂÂÂ»;0;1;0;0;0;0;0;0;0;0;0;0;something amazing happened to me last night i kid you not i dreamt of tg dato seri abdul hadi awang pas supporters might be thinking apa did this kafir cina pakai shorts tidak tutup aurat do to deserve such blessing ans saya tinggal kat sah alam tepi masjid lagi bro ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;i, i, dreamt, tg, dato, awang, shorts, aurat, blessing, ans
2327;USER USER Orang itu klu menjadi kafir krn hasil perbuatannya bukan krn tuduhan orang lain. Kamu klu kafir itu krn kmu melakukan perbuatan kafir, dikasih tau ke umat klu yg kmu lakukan adalah kekafiran jadi umat menjauhkan perbuatan yg;0;0;0;0;0;0;0;0;0;0;0;0;user user orang itu klu menjadi kafir karena hasil perbuatannya bukan karena tuduhan orang lain kamu klu kafir itu karena kamu melakukan perbuatan kafir dikasih tau ke umat klu  kamu lakukan adalah kekafiran jadi umat menjauhkan perbuatan ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;perbuatannya, kekafiran, menjauhkan
2331;"Iya gue dipanggil bocil krn waktu itu gue kuntet banget, kalo upacara aja dipanggil ""eh semampai"" alias semeter tak sampai...\n\nYak lanjot \n\nSetelah tugimin diteriakin gitu kalian tau responnya apa???? Hahaha bangsad kau tugimin'";1;1;1;0;0;0;0;0;1;1;0;0;iya aku dipanggil anak kecil karena waktu itu aku kuntet banget kalau upacara saja dipanggil  semampai alias semeter tidak sampai  lanjut setelah tugimin diteriaki begitu kalian tau responnya apa  bangsat kamu tugimin ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;kuntet, semampai, semeter, tugimin, diteriaki, responnya, tugimin
2332;info di kompasiana, prabowo keturunan Yahudi benar ga ya? URL URL;1;0;1;0;1;0;0;0;0;1;0;0;info di kompasiana prabowo keturunan yahudi benar tidak  url url;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;kompasiana
2335;Ini sebuah serangan balik twitwor kubu USER yg menelan seorang kader golkar yg dikenal juga sebagai konsultan politiknya Anies -Sandi;1;0;1;0;0;0;0;0;1;1;0;0;ini sebuah serangan balik perang twit kubu user  menelan seorang kader golkar  dikenal juga sebagai konsultan politiknya anies sandi;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;serangan, menelan, dikenal, konsultan
2339;Islam datang di Indonesia dengan dialog kebudayaan. Itulah alasan mendasar Islam dapat dengan mudah berkembang, karena antara Islam dan budaya tidak pernah dipertentangkan;0;0;0;0;0;0;0;0;0;0;0;0;islam datang di indonesia dengan dialog kebudayaan itulah alasan mendasar islam dapat dengan mudah berkembang karena antara islam dan budaya tidak pernah dipertentangkan;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;dialog, mendasar, dipertentangkan
2340;USER HUTANG diganti dg bhs yg halus GOTONG ROYONG. Bnr2 NALAR WARAS rakyat Indonesia sdng DIUJI di rezim ini...\n#LULUS naik KELAS';0;0;0;0;0;0;0;0;0;0;0;0;user utang diganti dengan bahasa  halus gotong royong benar benar nalar waras rakyat indonesia sedang diuji di rezim ini lulus naik kelas ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;halus, gotong, royong
2347;USER USER Surban putih jubah putih ht nya busuk2 se busuk tae onta bro.';1;1;0;1;0;0;0;0;1;0;1;0;user user serban putih jubah putih hati  busuk busuk  busuk tai unta bro ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;serban, jubah
2349;I wish i could uninstall goblok :(;0;1;0;0;0;0;0;0;0;0;0;0;i wish i could uninstall goblok ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;i, i, uninstall
2351;Ya kali ketemu Bobotoh Viking minta kaos The Jak?? #MIKIR;1;0;0;1;0;0;0;0;1;0;1;0; kali ketemu bobotoh viking meminta kaos the jak berpikir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;bobotoh, viking, jak
2354;It does, but when u're letting people choose your question, the other choose Ã¢ÂÂotakÃ¢ÂÂ and after that u said Ã¢ÂÂmunafikÃ¢ÂÂ ahahahah wth cringe dude;0;1;0;0;0;0;0;0;0;0;0;0;it does but when kamu re letting people choose your question the other choose otak and after that kamu said munafik  what the hell cringe dude;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;cringe
2366;USER Rezim skrang bobrok pak kyai, dlu pdip demo bbm naik trus ngeluarin buku merah, eh skrang bbm naik kesannya diam diam, kebanyakan planga plongo presidennya. Presiden bgtu pake dibilang sama kayak umar bin khattan lagi...Nauzubillah.;1;1;0;1;0;0;0;0;1;0;1;0;user rezim sekarang bobrok pak kiai dulu partai demokrasi indonesia perjuangan demo bahan bakar minyak naik terus mengeluarkan buku merah  sekarang bahan bakar minyak naik kesannya diam diam kebanyakan plonga plongo presidennya presiden begitu pakai dibilang sama kayak umar bin khitan lagi nauzubillah ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;kesannya, umar, khitan, nauzubillah
2375;Yes look Qatar, Emirates, they are not democracy but richer than democracy countries. But the world criticize China, Russia, but true their people as a whole poorer than arabs. But in Africa many doing democracy but fuck up, same as Indonesia, Philipines, Ukraine etc;0;1;0;0;0;0;0;0;0;0;0;0;iya look qatar emirates they are not democracy but richer tahan democracy countries but the world criticize cina rusia but true their people as a whole poorer tahan arabs but in africa many doing democracy but fuck up sama as indonesia philipines ukraine etc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;qatar, emirates, richer, criticize, a, poorer, philipines, ukraine
