Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict;
2109;USER gila ya jaman sekarang? orang goblok bisa main twitter';1;1;1;0;0;0;0;0;1;1;0;0;user gila zaman orang goblok main twitter;0;1;0;0;0;0;0;0;0;0;0;0;
2113;Hari tanu usir aja dia kan cina?;1;0;1;0;0;1;0;0;0;0;0;1;tanu usir cina;1;0;0;1;0;1;0;0;0;0;0;1;
2114;"Apaaaaaaaaaan.. an tuh ! ?; ; Babeh Jajah ajah kepengenan Presiden Baru kagak muluk2, katanye nyang penting... ; Yg Berakhlak, Beragama, dan Berbudaye.; ; Ane tambain boleh ye beh..?; Jgn nyang kang Bo'ong / Ngibul ; Planga-Plongo kaye Dil'aun ?; ; #2019G";1;1;1;0;0;0;0;0;1;1;0;0;jajah presiden muluk muluk akhlak agama budaya iya kakak bo ong bohong plonga plongo kaya dil aun ganti presiden;0;0;0;0;0;0;0;0;0;0;0;0;
2115;"Nak..kamu lihat ""ISTANA"" di sebrang sana..?; BerDoa'lah bersama Ayah dan rakyat semuanya Nak....; Semoga Tahun Depan Pemimpin yg sekarang tinggal di sana....; Pulang ke kampung halamanya tidak lagi tinggal di sana..; #2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0;nak lihat istana seberang doa rakyat nak moga pimpin tinggal pulang kampung halaman tinggal ganti presiden;0;0;0;0;0;0;0;0;0;0;0;0;
2118;"USER USER USER Eh LGBT gak ush lo bilang"" gua ganteng,sory gua Normal dan suka Cwe beda sama lo yg doyan laki !'";0;1;0;0;0;0;0;0;0;0;0;0;user user user lesbian gay bisexual transgender bilang ganteng maaf normal suka wanita beda suka pria;0;0;0;0;0;0;0;0;0;0;0;0;
2119;USER USER Pki bangkit??';0;0;0;0;0;0;0;0;0;0;0;0;user user partai komunis indonesia bangkit;1;0;0;1;0;1;0;0;0;0;1;0;
2120;Quick date with my best friend #cibang #cina #padang #kafir #malamtakbiran #katastesikitamirip #dateÃ¢ÂÂ¦  http://instagram.com/p/ctfHP_xKF1/ÃÂ ;0;0;0;0;0;0;0;0;0;0;0;0;quick date best friend cibang cina padang kafir malam takbir stesi date;0;1;0;0;0;0;0;0;0;0;0;0;
2126;"x : Yg dimaksud RG bukan Al Quran; y : yakin? emang Al Quran bukan kitab suci?; x : yakinlah, dia ga maksud gitu; y : ahok juga ga bermaksud menista agama lho; x : WOY GA BISA LAH, BOHONG DIA, DASAR KAPIR...";1;1;1;0;1;0;0;0;0;1;0;0;x maksud rg al alquran iya al alquran kitab suci x maksud iya ahok maksud nista agama x bohong dasar kafir;0;0;0;0;0;0;0;0;0;0;0;0;
2131;there are pics that shows her face mcm baru lepas nangis at the galaxy a series showcase and dekat airport leaving indonesia as well...yup, sometimes to receive hates from anonymous sucks...;0;1;0;0;0;0;0;0;0;0;0;0;pic show face lepas menang galaxy series showcase airport leave indonesia well iya sometimes receive hat anonymous suck;0;0;0;0;0;0;0;0;0;0;0;0;
2134;USER USER USER USER USER USER USER USER USER USER USER Coba ngaca n introspeksi,apakah keluarga anda yg gak pake hijab komunis jga?,otak dipakai jgn cmn jd property or pa;1;0;1;0;0;0;0;0;1;1;0;0;user user user user user user user user user user user coba kaca introspeksi keluarga pakai hijab komunis otak pakai properti orang;0;0;0;0;0;0;0;0;0;0;0;0;
2135;Anda perlu menyadarkan wanita Indonesia, Muhammad bajad setelah Khadijah meninggal, menjadikan perempuan budak seks;1;1;0;1;1;0;0;1;0;0;1;0;sadar wanita indonesia muhammad bejat khadijah tinggal perempuan budak seks;0;1;0;0;0;0;0;0;0;0;0;0;
2136;USER Ada cebong bang dia merasa paling benar';1;1;1;0;0;0;0;0;1;1;0;0;user kecebong bang pal;1;1;0;1;0;0;0;0;1;0;1;0;
2143;I just put Bantu knots in Khaleesi head tryna get ahead of having to spend time wrestling with her tomorrow morning... guess who messed the shit up already? Smh;0;1;0;0;0;0;0;0;0;0;0;0;put bantu knot khaleesi head tryna get ahead spend time wrestle tomorrow pagi guess mess shit already ampun;0;0;0;0;0;0;0;0;0;0;0;0;
2150;The Amazon, Australia, Indonesia and countless other places in the world on fire. And all you fuckers care about is #impeachment. Neoliberalism sucks. And #BlueNoMatterWho is a sham.;1;1;0;1;0;0;0;0;1;0;1;0;amazon australia indonesia countless place world fire fuck care impeachment neoliberalism suck blue matter sham;0;1;0;0;0;0;0;0;0;0;0;0;
2152;Not for me...he's a liar's president and we do not accept him to be our president...!!;1;1;1;0;0;0;0;0;1;1;0;0;liar presiden accept presiden;1;0;1;0;0;0;0;0;1;1;0;0;
2154;USER USER Ohh rujukannya orang merah juga.. yang dulu temamenan bareng sama PKI.. gak kapok\xc2\xb2 begonya lu Bong..';1;1;1;0;0;0;0;0;1;1;0;0;user user rujuk orang merah teman teman bareng partai komunis indonesia kapok bego kecebong;1;1;0;1;0;0;0;0;1;0;1;0;
2155;"Lo emang gla. You are fuck.
#krk_dog_bangsat,,,,";1;1;1;0;0;0;0;0;1;1;0;0;gila fuck krk dog bangsat;0;1;0;0;0;0;0;0;0;0;0;0;
2157;USER USER USER USER USER USER cebong dongok...dah kalah malah gila :))';1;1;0;1;0;0;1;0;0;0;1;0;user user user user user user kecebong dungu kalah gila;1;1;1;0;0;0;0;0;1;1;0;0;
2158;USER Dia mafia kelas kakap. Join sini juga jadi maho';0;1;0;0;0;0;0;0;0;0;0;0;user mafia kelas kakap join manusia homo;1;1;1;0;0;0;0;1;0;1;0;0;
2159;Dear USER driver lo ada yang tukeran orang buat anter gw, gw sih gak masalah asal pinter gak dongo muter2 cari rumah gw. Ini udah pake driver pengganti dongo buang waktu gw bgt buat nunggu. Taik';1;1;0;1;0;0;0;0;1;0;1;0;dear user driver tukar orang anter pintar dungu puter puter cari rumah pakai driver ganti dungu buang banget tunggu tai;1;1;1;0;0;0;0;0;1;1;0;0;
2166;"Do you guys know that prabowo sandi group claim to be the winner BY 62% because they have 92% the ""c1 form"" just 2days (19Apr) after the election. they still collecting it untill a few days ago
BULLSHIT
And some of his groupies still adore him
YUCK";1;1;0;1;0;0;0;0;1;0;1;0;guy know prabowo sandi grup klaim winner c borang day apr election still collect untill day ago bullshit groupie still adore yuck;0;1;0;0;0;0;0;0;0;0;0;0;
2172;The only thing matter is, the muslims in your country should reform. Just like NU. Radicals are here in Indonesia as well, they are HTI, FPI. Our President Jokowi, has made official announcement to null them under NU suggestions. NU sees radicals who wants Sharia should be banned;1;0;0;1;1;0;0;0;0;0;1;0;thing matter muslim country reformasi like nu radikal indonesia well hizbut tahrir indonesia front bela islam presiden jokowi make official announcement null nu suggestion nu e radikal want sharia ban;0;0;0;0;0;0;0;0;0;0;0;0;
2173;yah dah bobo si mark :(((( LAH TRUS KNP CHER ANJIR LO NAJIS';1;1;1;0;0;0;0;0;1;1;0;0;tidur mark cher anjir najis;0;1;0;0;0;0;0;0;0;0;0;0;
2174;"JKW/JK ""all the hell already break lose"" after HAM issue debate with Prabowo-Hatta??";0;1;0;0;0;0;0;0;0;0;0;0;jokowi hell already break lose hak asasi manusia isu debate prabowo hatta;0;0;0;0;0;0;0;0;0;0;0;0;
2182;USER USER jgn bacot mulu masalh tki n tka urusin aj dl loe anggotany Tata kota aja gk ngerti lht tuh DKI SmburDul tats kotany';1;1;1;0;0;0;0;0;1;1;0;0;user user bacot mulu tenaga kerja indonesia tenaga kerja asing urus anggota tata kota erti lihat daerah khusus ibukota amburadul tat kota;0;0;0;0;0;0;0;0;0;0;0;0;
2193;WHAT THE HELL IS THIS? #PrabowoGila;0;1;0;0;0;0;0;0;0;0;0;0;hell prabowo gila;1;1;1;0;0;0;0;0;1;1;0;0;
2196;"To those fucking Bangsat driver , Dont think u too clever .  U are a very stupid , idiot , and paria people ..  oOo .
Fuck You
U working like paria .. Pui .....,,,,";1;1;1;0;0;0;0;0;1;1;0;0;fuck bangsat driver think clever bodoh idiot paria people fuck work like paria umat islam;0;1;0;0;0;0;0;0;0;0;0;0;
2200;Dibilang komunis sekaligus dibilang antek Amerika. Penganut bumi datar kayak ga pernah nonton TV (apalagi baca) bahwa korut musuhan sama US;1;0;0;1;0;1;0;0;0;0;1;0;bilang komunis bilang antek amerika anut bumi datar kayak tonton televisi baca korea utara musuh u;0;0;0;0;0;0;0;0;0;0;0;0;
2204;"USER Gw merasa bego lu jwb begitu mulu --""'";0;1;0;0;0;0;0;0;0;0;0;0;user bego mulu;1;1;1;0;0;0;0;0;1;1;0;0;
2208;"How about more than 600 KPPS chief ""dead"" sir? Can u just say anything ? Beside tweeting this bullshit? Oh yea, feel free to press the translate button if you didn't understand this tweet. Cheers.";1;1;1;0;0;0;0;0;1;1;0;0;tahan kelompok selenggara mungut suara chief dead sir say anything beside tweet bullshit feel free press translate button understand twit cheer;0;1;0;0;0;0;0;0;0;0;0;0;
2209;Bro USER, ente sebut 'Kitab Suci' fiksi berarti semua agama bkn dari wahyu. Pernyataan spt ini mutlak scr harfiah dan filosofis melanggar keyakinan umat beragama, konstitusi dan norma agama, ente ini penista semua agama yg paling kotor! #AtheisDete;1;1;1;0;1;0;0;0;0;1;0;0;bro user kitab suci fiksi arti agama wahyu nyata mutlak harfiah filosofis langgar umat agama konstitusi norma agama nista agama pal kotor ateis mati;0;0;0;0;0;0;0;0;0;0;0;0;
2214;fuck the police comin straight from the underground ayo mata matai aku bangsat,,,,;1;1;0;1;0;0;0;0;1;0;1;0;fuck police come straight underground ayo mata mata bangsat;0;1;0;0;0;0;0;0;0;0;0;0;
2216;"Kalau dulu knl bertahun2 pon still X berani nk ckp ""I love you"" Walaupon dua2 dah saling suka. Kalau sekarang hmm baru knl 2 hari tu pon kat wechat dah blh ajak tido dan seangkatan dengannya. Woww ini lah budaya paling kotor zaman sekarang ni. Jijik bodo";0;1;0;0;0;0;0;0;0;0;0;0;kenal pon still x berani nak love suka kenal pon kat wechat ajak angkat budaya pal kotor zaman nih jijik bodoh;0;0;0;0;0;0;0;0;0;0;0;0;
2217;USER Sesama bani bahlul mrmang ngumpulnya sama\xf0\x9f\x98\x82 #pekok';1;1;1;0;0;0;0;0;1;1;0;0;user ban bahlul kumpul bodoh;1;1;0;1;0;0;0;0;1;0;1;0;
2221;"And he said ""Indons are not welcome here"" OMG i should recorded it but im so angry so i walked outside so fast Ã°ÂÂÂ¡Ã°ÂÂÂ¡#shameonyoumalaysia";1;0;1;0;0;0;0;0;1;1;0;0;say indonesia welcome god record angry walk outside fast shame malaysia;0;0;0;0;0;0;0;0;0;0;0;0;
2231;Ajak desak pemerintah keluarkan aturan Islam Dilarang di Indonesia USER dapat salam pak dari USER;1;0;0;1;1;0;0;0;0;0;0;1;ajak desak perintah atur islam larang indonesia user salam user;0;0;0;0;0;0;0;0;0;0;0;0;
2237;Indosiar (Emtek Group) selalu gembel kalo nyiarin bola.';1;1;0;1;0;0;0;0;1;0;1;0;indosiar elang mahkota teknologi grup gembel siar bola;0;1;0;0;0;0;0;0;0;0;0;0;
2241;Also #Malasia should b shameful coz they r using for their own political interest. #shameonyoumalaysia;0;0;0;0;0;0;0;0;0;0;0;0;also malaysia b shameful r use politik interest shame malaysia;1;0;0;1;0;0;0;0;1;0;1;0;
2243;Insyaallah tgk, sudah kita lihat pengalaman saat ini, kepentingan umat disepelekan. #2019GantiPresiden;1;0;1;0;0;0;0;0;1;1;0;0;insyaallah tegak lihat alam umat sepele ganti presiden;0;0;0;0;0;0;0;0;0;0;0;0;
2245;Artis kalo adalnya dr Kampung mau di gmnin jg ttp Aja Udik/Kampungan!! Sgala HP anak gue lah di Cemplungin!! Gue beli pake Kringat Halal!! bkn Hasil Ngangkangin laki Org!!';1;1;0;1;0;1;0;1;0;0;1;0;artis kampung gmnin udik kampung handphone anak menyemplungkan beli pakai keringat halal hasil kangkang pria orang;0;1;0;0;0;0;0;0;0;0;0;0;
2246;BRENGSEK GW BR LIAT ANJEEEENG FIX BGT GUE PINGSAN DULU BYE URL;1;1;1;0;0;0;0;0;1;1;0;0;berengsek lihat anjing fix banget pingsan bye;0;1;0;0;0;0;0;0;0;0;0;0;
2247;USER Rezim nggilani, aneh, konyol. Dr kemarin acara rembuk aktivis 98 sampe yg ini, semua tontonan lawak. Yang semakin bikin ketawa, kedua acara dihadiri presiden.';1;0;0;1;0;0;0;0;1;0;1;0;user rezim gila aneh konyol kemarin acara rembuk aktivis tonton lawak tertawa acara hadir presiden;0;0;0;0;0;0;0;0;0;0;0;0;
2249;USER Yang bener lo lee? Teorinya USER kalo netflix season 2 kacrut makin terbukti nih\xf0\x9f\x98\x82';0;1;0;0;0;0;0;0;0;0;0;0;user lee teori user netflix season kacrut bukti nih;1;1;0;1;0;0;0;0;1;0;1;0;
2252;"Just crossed on my mind ""President Jokowi meets 61 figures from Papua and West Papua"" That was bullshit huh!

Make sure this time for real President Jokowi. No more Telenovela.";0;1;0;0;0;0;0;0;0;0;0;0;cross mind presiden jokowi meet figure papua west papua bullshit make sure time real presiden jokowi telenovela;0;0;0;0;0;0;0;0;0;0;0;0;
2254;USER USER sejak lo dm pake capslock terus bilang gua cocot wkwk';0;1;0;0;0;0;0;0;0;0;0;0;user user direct message pakai capslock bilang cocot;1;1;1;0;0;0;0;0;1;1;0;0;
2257;hih si merula tae bgt point gue dikurangi 20';1;1;1;0;0;0;0;0;1;1;0;0;merula tai banget point ring;0;1;0;0;0;0;0;0;0;0;0;0;
2266;USER Guwe anjing penasaran iya iya lah bisa ngomong, maju lu sini garuda kuping budek';1;1;1;0;0;0;1;0;0;1;0;0;user anjing penasaran iya iya bicara maju garuda kuping budek;0;1;0;0;0;0;0;0;0;0;0;0;
2269;playlist hari ini : dygta - kesepian,wali - jodi,alda - aku tak biasa,titi kamal - jablay :(';0;0;0;0;0;0;0;0;0;0;0;0;playlist dygta sepi wali jodi alda titi kamal jablay;0;1;0;0;0;0;0;0;0;0;0;0;
2272;Its really not fair to jugde presiden SBY as a bad leader. Decreasing populairity is a bullshit.;0;1;0;0;0;0;0;0;0;0;0;0;really fair jugde presiden susilo bambang yudhoyono bad leader decrease popularity bullshit;1;1;1;0;0;0;0;0;1;1;0;0;
2281;"USER Duit &amp; kekuasaan yg bikin org jadi kampret.Haduhhh pdhl dunia cuma tempat singgah bro \xe2\x98\x9d\xef\xb8\x8f'";0;1;0;0;0;0;0;0;0;0;0;0;user duit kuasa orang kampret dunia singgah bro;1;1;0;1;0;0;0;0;1;0;1;0;
2282;"Korban dari rezim komunis bknlah angka kecil. Jumlahnya tak tanggung-tanggung; 100 juta darah manusia tercecer dari paham yg menghalalkan sgl cara.";1;0;1;0;0;1;0;0;0;1;0;0;korban rezim komunis angka tanggung tanggung juta darah manusia cecer paham halal;1;0;1;0;0;0;0;0;1;1;0;0;
2286;USER USER USER LEBIH KESEL GUE SAMA KOMANDAN CAI DAN ANTEK - ANTEKNYA SOK BANGET Luh pada';1;1;0;1;0;0;0;0;1;0;1;0;user user user kesal komandan cai antek antek sok banget;1;0;1;0;0;0;0;0;1;1;0;0;
2287;Hmm, Ganti presiden apa lanjutkan~;0;0;0;0;0;0;0;0;0;0;0;0;ganti presiden;1;0;1;0;0;0;0;0;1;1;0;0;
2288;"USER yakin #2019GantiPresiden ; insyaallah ; #TGBZainulMajdi2019 #TGBPemimpinUmat ; #TGBforIndonesia2019 #KamiMauTGB";1;0;1;0;0;0;0;0;1;1;0;0;user ganti presiden insyaallah tuan guru bajang zainul majdi tuan guru bajang pimpin umat tuan guru bajang indonesia tuan guru bajang;0;0;0;0;0;0;0;0;0;0;0;0;
2290;USER USER USER USER USER USER Loe Bong ga denger jeritan Petani??ga denger jeritan Petani Garam?? Apa jgn loe BOLOT akut??...pemerataan apa yg loe maksud Bong?? Gw mohon dgn sangat,,segeralah Bersihin Kerak Otak Lumpur Loe yg sdh mengera;1;1;1;0;0;0;1;0;0;1;0;0;user user user user user user kecebong dengar jerit tani dengar jerit tani garam bolot akut perata maksud kecebong mohon sih kerak otak lumpur ira;1;1;1;0;0;0;0;0;1;1;0;0;
2294;USER Professor gini kamu bilang bloon? :)';0;1;0;0;0;0;0;0;0;0;0;0;user profesor bilang beloon;1;1;1;0;0;0;0;0;1;1;0;0;
2296;USER Begokkkkkk. Dasar otak onta, pikiran mesummm.. rakyat yg sdh kecekik ekonomi makin dicekik dg pajak semakin tinggi. Tp pemda DKI dan DPRD foya2 dgn duit pajak';1;1;0;1;0;0;0;0;1;0;1;0;user bego dasar otak unta pikir mesum rakyat cekik ekonomi cekik pajak perintah daerah daerah khusus ibukota dewan wakil rakyat daerah foya foya duit pajak;1;1;1;0;0;0;0;0;1;1;0;0;
2300;"Ciri Khas Cebong yg melekat..Kalah Data Fakta,langsung Otak porno nga keluar...???; #2019gantipresiden; #2019presidenbaru; #AsalbukanJokowi";1;1;1;0;0;0;0;1;0;1;0;0;ciri khas kecebong lekat kalah data fakta langsung otak porno ganti presiden presiden jokowi;1;1;0;1;0;0;0;0;1;0;1;0;
2304;RT USER Belajar la dari negara tetangga vietnam terbukti korupsi hukuman mati pasti mikir tu tikus2 rakus nya, Indonesia sby aja ga berani ditumpas;1;0;0;1;0;0;0;0;1;0;1;0;user ajar negara tetangga vietnam bukti korupsi hukum mati pikir tikus tikus rakus indonesia susilo bambang yudhoyono berani tumpas;1;0;1;0;0;0;0;0;1;1;0;0;
2309;USER Pengen eek di kamar mandi tapi ada kecoa ih aq takut \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad';0;0;0;0;0;0;0;0;0;0;0;0;user tai kamar mandi kecoak takut;0;1;0;0;0;0;0;0;0;0;0;0;
2311;USER USER Lah xl culun buh u,u';1;1;0;1;0;0;0;0;1;0;1;0;user user xl culun buh;1;1;1;0;0;0;0;0;1;1;0;0;
2313;"Crown Prince Of General Abu"" Is Cheated By King Chebong Ã¢ÂÂ¡Ã°ÂÂÂÃ°ÂÂÂ
#2019gantipresiden
#2019PrabowoSandi
#2019prabowopresiden
#GerakanNasionalKedaulatanRakyat
#SaveOurDemocracy https://twitter.com/buyutsayama/status/1130649721729503236ÃÂ Ã¢ÂÂ¦";1;0;0;1;0;0;0;0;1;0;1;0;crown prince general abu cheat raja kecebong ganti presiden prabowo sandi prabowo presiden gera nasional daulat rakyat save democracy;0;0;0;0;0;0;0;0;0;0;0;0;
2315;USER Indahnya cocot...';0;1;0;0;0;0;0;0;0;0;0;0;user indah cocot;1;1;1;0;0;0;0;0;1;1;0;0;
2317;USER Shia kafir. \xf0\x9f\x98\x82';1;1;1;0;1;0;0;0;0;1;0;0;user syiah kafir;0;0;0;0;0;0;0;0;0;0;0;0;
2319;USER IsNus baru netes dari telor kodok sejak si said Agil jd kolektor cebong, bang..\nDan dia cm idup dr sari2 comberan yg hasil buangan, makanya dia sll koar2 ttg IsNus.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82';1;1;0;1;1;0;0;0;0;0;1;0;user islam nusantara tetes telur kodok say agil kolektor kecebong bang hidup sari sari comberan hasil buang koar koar islam nusantara;1;1;0;1;0;0;0;0;1;0;1;0;
2324;Something amazing happened to me. Last night - I kid you not - I dreamt of TG Dato Seri Abdul HADI AWANG! PAS supporters might be thinking: what did this kafir Cina pakai shorts tak tutup aurat do to deserve such blessing? Ans: saya tinggal kat Shah Alam, tepi masjid lagi broÃ¢ÂÂÃ°ÂÂÂ»;0;1;0;0;0;0;0;0;0;0;0;0;something amaze happen last night kid dream tg dato seri abdul awang pa supporter might think kafir cina pakai short tutup aurat deserve bless tinggal kat sah alam tepi masjid bro;0;0;0;0;0;0;0;0;0;0;0;0;
2328;Ajarkan Muslim, agama tak ngajarkan membunuh, agar paham Islam bukan agama, ajaran sesat nyembah2 Allah SWT biadab;1;1;0;1;1;0;0;0;0;0;1;0;ajar muslim agama ajar bunuh paham islam agama ajar sesat sembah nyembah allah subhanahu wa taala biadab;1;0;0;1;1;0;0;0;0;0;1;0;
2331;"Iya gue dipanggil bocil krn waktu itu gue kuntet banget, kalo upacara aja dipanggil ""eh semampai"" alias semeter tak sampai...\n\nYak lanjot \n\nSetelah tugimin diteriakin gitu kalian tau responnya apa???? Hahaha bangsad kau tugimin'";1;1;1;0;0;0;0;0;1;1;0;0;iya panggil anak kuntet banget upacara panggil semampai alias meter tugimin riak tau responnya bangsat tugimin;0;1;0;0;0;0;0;0;0;0;0;0;
2332;info di kompasiana, prabowo keturunan Yahudi benar ga ya? URL URL;1;0;1;0;1;0;0;0;0;1;0;0;info kompasiana prabowo turun yahudi;0;0;0;0;0;0;0;0;0;0;0;0;
2346;USER USER USER sudah SP3 kok dibilang salah.. cebong kayak elu gak ngerti SP3 ya..? goblok kok gak ada akhirnya..';1;1;1;0;0;0;0;0;1;1;0;0;user user user surat perintah henti sidi bilang salah kecebong kayak erti surat perintah henti sidi goblok;1;1;0;1;0;0;0;0;1;0;1;0;
2347;USER USER Surban putih jubah putih ht nya busuk2 se busuk tae onta bro.';1;1;0;1;0;0;0;0;1;0;1;0;user user serban putih jubah putih hati busuk busuk busuk tai unta bro;1;1;1;0;0;0;0;0;1;1;0;0;
2351;Ya kali ketemu Bobotoh Viking minta kaos The Jak?? #MIKIR;1;0;0;1;0;0;0;0;1;0;1;0;kali ketemu bobotoh viking kaos jak pikir;0;0;0;0;0;0;0;0;0;0;0;0;
2352;USER kaum ZIONIS sontoloyo!';1;1;0;1;1;0;0;0;0;0;1;0;user kaum zionis sontoloyo;1;1;0;1;0;0;0;0;1;0;1;0;
2354;It does, but when u're letting people choose your question, the other choose Ã¢ÂÂotakÃ¢ÂÂ and after that u said Ã¢ÂÂmunafikÃ¢ÂÂ ahahahah wth cringe dude;0;1;0;0;0;0;0;0;0;0;0;0;let people choose question choose otak say munafik hell cringe dude;0;0;0;0;0;0;0;0;0;0;0;0;
2366;USER Rezim skrang bobrok pak kyai, dlu pdip demo bbm naik trus ngeluarin buku merah, eh skrang bbm naik kesannya diam diam, kebanyakan planga plongo presidennya. Presiden bgtu pake dibilang sama kayak umar bin khattan lagi...Nauzubillah.;1;1;0;1;0;0;0;0;1;0;1;0;user rezim bobrok kiai partai demokrasi indonesia juang demo bahan bakar minyak buku merah bahan bakar minyak kesan diam diam plonga plongo presiden presiden pakai bilang kayak umar bin khitan nauzubillah;1;1;1;0;0;0;0;0;1;1;0;0;
2375;Yes look Qatar, Emirates, they are not democracy but richer than democracy countries. But the world criticize China, Russia, but true their people as a whole poorer than arabs. But in Africa many doing democracy but fuck up, same as Indonesia, Philipines, Ukraine etc;0;1;0;0;0;0;0;0;0;0;0;0;iya look qatar emirate democracy rich tahan democracy country world criticize cina rusia true people whole poor tahan arab africa many democracy fuck indonesia philipines ukraine etc;0;0;0;0;0;0;0;0;0;0;0;0;
2376;I won't listen a hadith ir qurani verse coming out of qadiani's mouth #munafik;1;0;1;0;1;0;0;0;0;1;0;0;win listen hadis insinyur quran verse come qadiani mouth munafik;0;0;0;0;0;0;0;0;0;0;0;0;
2378;"""dia mah slalu crta soal mantan2nya kan gw kzl""\nGirls, gini.. Elo dipilih bukan cm bwt nerima dia skr doang,tp jg nerima busuk baik bejat brengseknya dia. Trus perbaikin bareng2. Getoo ~~'";0;1;0;0;0;0;0;0;0;0;0;0;cerita mantan mantan kesal girl pilih terima terima busuk bejat berengsek bareng bareng;1;1;1;0;0;0;0;0;1;1;0;0;
